stimulus_id,Happy,Amusing,Beauty,Calm,Energizing,Angry,Triumphant,target
Qrt4cA5Te_Y,4.0,3.1666666666666665,2.8333333333333335,1.5,5.333333333333333,2.1666666666666665,4.333333333333333,masc
R3nQ2yAqag4,4.0,2.8333333333333335,3.1666666666666665,2.3333333333333335,2.5,1.0,1.6666666666666667,fem
RBB1cYpAFbc,3.8,2.6,2.4,2.4,4.8,1.6,3.6,mix
RIotfIo1Blc,5.5,4.5,3.8333333333333335,3.3333333333333335,4.166666666666667,1.1666666666666667,3.0,mix
RKhuCkwN-HQ,5.333333333333333,4.5,4.166666666666667,2.0,4.166666666666667,1.8333333333333333,2.1666666666666665,fem
RWhvhHg8JnU,5.0,2.1666666666666665,3.0,3.3333333333333335,2.8333333333333335,1.0,2.6666666666666665,mix
RcXaVTonC7c,3.8333333333333335,2.3333333333333335,1.8333333333333333,1.1666666666666667,5.0,1.8333333333333333,2.8333333333333335,masc
RuAaIaNv48k,5.833333333333333,6.0,3.1666666666666665,2.8333333333333335,5.833333333333333,1.6666666666666667,3.6666666666666665,masc
S6qGevXNPaw,4.833333333333333,4.0,2.8333333333333335,2.5,4.5,1.8333333333333333,3.8333333333333335,mix
S8Sob8gzlUg,5.0,4.0,3.0,1.8333333333333333,5.333333333333333,1.5,4.5,masc
SFDQWY3IQ6A,3.8333333333333335,3.0,2.6666666666666665,2.1666666666666665,4.5,1.3333333333333333,3.8333333333333335,mix
SGDKdsICiPE,3.6666666666666665,3.0,2.0,1.3333333333333333,4.166666666666667,3.8333333333333335,3.1666666666666665,masc
SLSo8iqFsFE,4.166666666666667,3.8333333333333335,1.3333333333333333,1.1666666666666667,4.833333333333333,1.5,1.3333333333333333,masc
SXkaG2VNqbE,4.333333333333333,2.0,4.333333333333333,3.6666666666666665,3.3333333333333335,1.0,2.5,fem
SeLZVNxsX2w,6.0,2.6666666666666665,3.3333333333333335,3.1666666666666665,4.166666666666667,1.1666666666666667,2.6666666666666665,mix
SlYasXQ36eE,5.333333333333333,4.833333333333333,2.5,1.6666666666666667,4.166666666666667,1.1666666666666667,2.6666666666666665,mix
T6oQFzxk8HU,3.4,2.0,2.2,1.8,3.8,1.2,3.2,masc
TFHBEkqysRU,3.3333333333333335,2.6666666666666665,1.5,1.3333333333333333,5.666666666666667,3.5,2.8333333333333335,masc
THOQ7SmlwJc,5.5,5.166666666666667,2.5,2.1666666666666665,5.333333333333333,2.3333333333333335,2.6666666666666665,mix
TLdsiPBq3IE,5.0,3.3333333333333335,2.8333333333333335,4.166666666666667,2.3333333333333335,1.0,2.3333333333333335,mix
Tk7PvxU93oA,5.333333333333333,4.833333333333333,4.166666666666667,2.6666666666666665,3.5,1.1666666666666667,1.8333333333333333,mix
Tubf9a3Asxw,4.333333333333333,3.1666666666666665,2.6666666666666665,2.8333333333333335,4.166666666666667,1.5,3.5,mix
Tv-pC4g9Tp8,5.5,3.5,1.8333333333333333,2.1666666666666665,5.0,1.1666666666666667,2.1666666666666665,masc
U8w09p6T8r4,3.5,2.8333333333333335,2.5,3.3333333333333335,2.8333333333333335,1.0,2.0,mix
UZCoc30OxOE,6.0,5.166666666666667,3.1666666666666665,2.1666666666666665,4.833333333333333,2.0,2.5,mix
UZI85fGTuAM,4.166666666666667,2.8333333333333335,3.3333333333333335,2.3333333333333335,5.833333333333333,1.5,4.666666666666667,masc
Uyp8N1f5Hrg,2.8333333333333335,2.5,1.5,1.3333333333333333,5.0,5.166666666666667,3.1666666666666665,masc
V5-Q-DY8WFM,4.333333333333333,3.0,4.166666666666667,1.8333333333333333,6.0,1.5,5.333333333333333,mix
VFXSd8qc7Xk,4.833333333333333,3.8333333333333335,2.8333333333333335,1.6666666666666667,5.0,1.5,4.166666666666667,mix
VIqv8YRVDuY,5.105960264900662,3.013245033112583,4.450331125827814,3.6821192052980134,3.1125827814569536,1.1390728476821192,2.4768211920529803,fem
VLM53mDZT4U,3.8333333333333335,3.1666666666666665,3.0,2.0,5.0,1.5,5.333333333333333,masc
VhOKmLf9JY8,3.5,4.333333333333333,2.3333333333333335,1.5,3.6666666666666665,1.1666666666666667,2.3333333333333335,mix
W8z5glKz39Y,3.3333333333333335,3.5,2.0,1.3333333333333333,5.0,4.0,3.1666666666666665,masc
WXom9NTISb8,2.8333333333333335,1.6666666666666667,1.8333333333333333,1.8333333333333333,6.5,3.6666666666666665,3.5,masc
WYtavoRz-Jc,2.6666666666666665,2.6666666666666665,2.3333333333333335,1.6666666666666667,5.333333333333333,4.833333333333333,3.8333333333333335,mix
WZr7t3DXYsA,4.833333333333333,4.166666666666667,3.5,2.3333333333333335,4.333333333333333,2.3333333333333335,1.8333333333333333,fem
WiZbb-QOStc,5.333333333333333,2.3333333333333335,4.166666666666667,4.333333333333333,2.3333333333333335,1.0,2.3333333333333335,fem
WkkrKcyoiA4,5.333333333333333,5.5,3.0,1.6666666666666667,3.6666666666666665,1.3333333333333333,2.5,mix
WnkUUi5AwQo,5.166666666666667,2.5,3.3333333333333335,2.5,4.166666666666667,1.1666666666666667,2.3333333333333335,fem
WroQbOL8Vpw,4.5,3.3333333333333335,3.8333333333333335,4.5,2.3333333333333335,1.1666666666666667,2.5,fem
XDf_J2ajI7Q,5.0,4.5,3.8333333333333335,3.1666666666666665,4.5,1.5,3.5,mix
XF6lXzF4ltI,5.0,3.3333333333333335,3.3333333333333335,2.8333333333333335,5.166666666666667,1.3333333333333333,3.1666666666666665,masc
XQ6Cm2sXveU,2.8333333333333335,2.3333333333333335,2.3333333333333335,1.5,5.5,2.6666666666666665,4.333333333333333,masc
XRclPERrLVc,2.8333333333333335,1.8333333333333333,2.5,1.3333333333333333,4.5,3.1666666666666665,3.1666666666666665,masc
XUpgpnqB5RA,4.333333333333333,4.166666666666667,2.6666666666666665,1.5,5.833333333333333,3.8333333333333335,4.666666666666667,masc
XcdNtsFiLi4,3.3333333333333335,2.1666666666666665,3.1666666666666665,2.1666666666666665,2.1666666666666665,2.8333333333333335,2.3333333333333335,fem
Xh-dQTJAaqE,4.5,3.3333333333333335,2.8333333333333335,2.3333333333333335,4.333333333333333,2.5,3.5,mix
XiHahyPA14A,2.6666666666666665,3.0,2.1666666666666665,1.3333333333333333,4.333333333333333,5.5,3.3333333333333335,masc
Xxw3AwS7_o8,3.3333333333333335,4.833333333333333,2.8333333333333335,1.5,4.5,2.8333333333333335,3.0,mix
Y2Skw39jGlQ,4.666666666666667,1.8333333333333333,2.1666666666666665,2.8333333333333335,3.5,1.1666666666666667,3.8333333333333335,masc
YOaA1JMpq-0,5.666666666666667,3.6666666666666665,4.5,5.0,3.5,1.6666666666666667,3.3333333333333335,fem
YX2Ozh9Msf0,3.8333333333333335,3.8333333333333335,2.6666666666666665,2.1666666666666665,4.5,2.1666666666666665,2.6666666666666665,masc
Y_TqObDvE24,4.333333333333333,2.5,3.8333333333333335,3.6666666666666665,2.8333333333333335,1.0,2.3333333333333335,fem
YlE0pteWuR8,4.5,4.333333333333333,2.5,3.1666666666666665,2.6666666666666665,1.5,1.6666666666666667,mix
YwJMELJf754,4.333333333333333,4.166666666666667,2.6666666666666665,2.0,4.166666666666667,1.3333333333333333,2.6666666666666665,mix
Z00vBKSQrgU,2.3333333333333335,2.5,1.8333333333333333,1.3333333333333333,4.333333333333333,4.166666666666667,2.1666666666666665,masc
Z3JQHGaRQ7I,5.166666666666667,3.5,2.3333333333333335,1.6666666666666667,5.5,2.5,4.166666666666667,mix
Z8klTI0cAiA,4.0,2.5,4.166666666666667,3.3333333333333335,3.1666666666666665,1.0,2.8333333333333335,fem
ZGYsE6m0YtY,5.333333333333333,3.3333333333333335,4.333333333333333,3.8333333333333335,3.3333333333333335,1.0,2.6666666666666665,fem
ZHYihxwUzbM,5.666666666666667,4.5,4.166666666666667,3.6666666666666665,4.5,1.5,3.3333333333333335,mix
ZNF7nCHCuEo,5.166666666666667,2.5,5.0,3.0,3.6666666666666665,1.0,3.5,fem
ZaWRrNOseg4,4.333333333333333,3.1666666666666665,3.0,2.0,3.5,1.1666666666666667,3.6666666666666665,mix
Zie8xaLG8_M,4.833333333333333,3.3333333333333335,2.6666666666666665,1.8333333333333333,4.5,1.3333333333333333,2.8333333333333335,masc
ZkKgHOgNKEU,3.8333333333333335,1.5,2.5,1.3333333333333333,5.333333333333333,2.3333333333333335,4.833333333333333,masc
Zl-50U1tsBM,3.198675496688742,2.384105960264901,2.1390728476821192,1.5430463576158941,4.9801324503311255,3.2582781456953644,3.5298013245033113,masc
_7-8YYf0dMA,6.0,2.5,4.666666666666667,3.0,4.833333333333333,1.0,2.3333333333333335,fem
_H9hUA0Ck8c,3.3333333333333335,3.5,1.8333333333333333,2.0,3.8333333333333335,1.3333333333333333,3.5,masc
_KXsBwbeaSY,4.833333333333333,3.0,2.1666666666666665,2.8333333333333335,2.1666666666666665,1.0,2.1666666666666665,mix
_KrfMdJMlDM,4.0,3.1666666666666665,3.6666666666666665,2.6666666666666665,3.5,1.1666666666666667,3.0,mix
_OzTx2Sushc,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.5,3.8333333333333335,2.8333333333333335,3.3333333333333335,masc
_R2heFBQC_8,4.285714285714286,5.142857142857143,2.142857142857143,2.0,5.285714285714286,3.2857142857142856,3.857142857142857,mix
_XU5qHsC4Aw,5.0,3.3333333333333335,4.333333333333333,3.1666666666666665,4.166666666666667,1.3333333333333333,2.3333333333333335,fem
__5nKKCvOzk,3.3333333333333335,2.5,2.1666666666666665,2.0,3.6666666666666665,1.5,2.3333333333333335,masc
_kGMj1M8ko8,3.1666666666666665,1.8333333333333333,1.8333333333333333,1.5,3.3333333333333335,2.5,3.0,masc
_mWQG-4Sc2U,3.3333333333333335,2.6666666666666665,2.8333333333333335,1.6666666666666667,5.333333333333333,1.5,2.5,masc
_ob7euNGFxw,4.666666666666667,3.8333333333333335,3.8333333333333335,1.3333333333333333,3.3333333333333335,1.1666666666666667,2.5,fem
_quNZ5u2qag,4.833333333333333,2.3333333333333335,3.0,3.8333333333333335,2.8333333333333335,1.0,2.3333333333333335,fem
_tNKC2D_DK4,5.5,3.0,4.833333333333333,3.5,4.5,1.0,4.166666666666667,mix
a0L1IzEMQ_c,4.5,3.5,3.6666666666666665,3.1666666666666665,3.3333333333333335,1.5,1.3333333333333333,fem
a1F2Vm6lVNU,5.333333333333333,4.333333333333333,3.8333333333333335,2.0,3.8333333333333335,1.3333333333333333,2.1666666666666665,mix
aBARjvvUJMc,5.5,3.1666666666666665,4.833333333333333,4.333333333333333,3.0,1.0,3.1666666666666665,fem
aLk1Xh0z7qw,2.5,1.8333333333333333,1.5,1.3333333333333333,5.666666666666667,5.166666666666667,3.5,masc
aUOl_DWdEu8,5.666666666666667,3.3333333333333335,4.166666666666667,3.5,3.3333333333333335,1.0,2.3333333333333335,fem
aaHbR1KXwYM,4.5,3.0,2.8333333333333335,1.8333333333333333,2.8333333333333335,1.0,1.8333333333333333,fem
awK4jz6RWkU,4.5,2.6666666666666665,2.6666666666666665,3.0,3.8333333333333335,1.1666666666666667,2.3333333333333335,mix
bBSU7U9f98w,2.6666666666666665,1.5,2.8333333333333335,2.6666666666666665,2.1666666666666665,1.0,3.6666666666666665,mix
bEWuMC5K7vQ,5.666666666666667,3.3333333333333335,5.333333333333333,4.0,3.6666666666666665,1.0,2.0,fem
bKK1XQg2Y9o,4.333333333333333,4.833333333333333,2.6666666666666665,2.1666666666666665,5.166666666666667,1.6666666666666667,3.3333333333333335,masc
bP5Wlc0Na8w,5.5,3.5,5.5,3.0,4.333333333333333,1.0,4.0,fem
bbbGSR6NAo8,4.833333333333333,4.0,2.5,2.6666666666666665,3.1666666666666665,1.1666666666666667,2.1666666666666665,mix
bfDv-c9E_Is,5.0,3.8333333333333335,4.0,4.0,2.8333333333333335,1.1666666666666667,2.8333333333333335,mix
bkJxh88VNnc,5.0,3.3333333333333335,2.0,1.6666666666666667,4.333333333333333,1.5,3.6666666666666665,mix
bkRGPI3N-7k,5.5,4.0,3.1666666666666665,2.1666666666666665,5.833333333333333,3.6666666666666665,4.5,mix
bpKUFzL1qFM,2.8333333333333335,1.8333333333333333,1.6666666666666667,2.1666666666666665,2.1666666666666665,1.8333333333333333,1.6666666666666667,masc
c3lOglJbNMo,4.833333333333333,3.1666666666666665,4.5,1.6666666666666667,3.6666666666666665,2.0,3.3333333333333335,fem
c3vselA9ELQ,3.8333333333333335,3.5,1.8333333333333333,1.3333333333333333,5.333333333333333,4.166666666666667,3.8333333333333335,masc
c7zjMd_AlKo,5.8,3.0,3.0,3.4,5.0,1.0,3.8,mix
c9iawUthtNY,3.8333333333333335,3.6666666666666665,3.0,2.0,4.166666666666667,1.6666666666666667,3.5,mix
cYszuGaptkk,4.4635761589403975,2.9735099337748343,2.7019867549668874,2.251655629139073,4.2052980132450335,1.4569536423841059,3.2582781456953644,mix
cvvhKy1PFn8,3.6666666666666665,4.5,2.5,1.5,5.0,2.6666666666666665,3.6666666666666665,mix
cyc4PdMrf2k,5.666666666666667,2.5,4.166666666666667,1.8333333333333333,2.8333333333333335,1.0,2.5,fem
czj-OJr9gFs,4.0,3.6666666666666665,2.3333333333333335,2.6666666666666665,4.333333333333333,2.8333333333333335,3.8333333333333335,masc
d-jNkcovWPc,4.666666666666667,5.166666666666667,2.6666666666666665,1.8333333333333333,4.0,2.6666666666666665,2.6666666666666665,masc
d77iqD6bMHM,4.333333333333333,2.5,2.5,1.8333333333333333,3.0,2.1666666666666665,2.1666666666666665,fem
dItD6LO1ILc,4.666666666666667,4.166666666666667,3.3333333333333335,1.3333333333333333,4.166666666666667,1.1666666666666667,2.8333333333333335,mix
dNeLMKNiAN8,4.666666666666667,4.0,3.5,2.0,4.666666666666667,3.0,4.333333333333333,masc
daHsUZiM6p8,4.833333333333333,4.0,3.3333333333333335,2.0,4.666666666666667,1.8333333333333333,2.3333333333333335,mix
dmqgI4JCEuE,3.6666666666666665,2.1666666666666665,2.3333333333333335,1.0,6.0,2.5,3.5,masc
dp-qHTDVsLc,3.8333333333333335,2.1666666666666665,3.0,1.0,6.0,2.6666666666666665,3.6666666666666665,masc
e0CG3x4Z_fk,5.5,4.333333333333333,4.5,4.333333333333333,5.0,1.1666666666666667,4.166666666666667,mix
e18J2Z18Na4,5.0,2.0,2.1666666666666665,2.0,5.166666666666667,1.0,2.8333333333333335,mix
e2KvH1ZAX84,4.666666666666667,2.5,3.0,1.6666666666666667,6.666666666666667,1.6666666666666667,4.666666666666667,mix
e6CJ0qsyJjQ,5.166666666666667,2.3333333333333335,3.8333333333333335,3.0,2.3333333333333335,1.0,1.3333333333333333,fem
e7urnfBBh3M,6.0,4.666666666666667,2.6666666666666665,1.3333333333333333,5.166666666666667,1.0,2.6666666666666665,mix
eIUvtChuEs0,3.1666666666666665,2.3333333333333335,2.5,1.8333333333333333,5.666666666666667,2.0,4.833333333333333,masc
eL-YIdxfu3A,4.5,2.6666666666666665,4.166666666666667,4.0,3.3333333333333335,1.0,2.6666666666666665,fem
ebUStbjgKXE,4.0,2.1666666666666665,3.8333333333333335,3.6666666666666665,2.0,1.0,1.1666666666666667,fem
erLps-ZnGlc,3.6666666666666665,4.833333333333333,2.8333333333333335,1.5,4.5,3.3333333333333335,3.5,masc
esX6Xb_7WyM,5.666666666666667,2.1666666666666665,4.0,5.333333333333333,2.6666666666666665,1.0,2.0,fem
f-CA3IUQAWM,5.166666666666667,2.6666666666666665,4.666666666666667,3.3333333333333335,3.1666666666666665,1.0,3.6666666666666665,fem
f6C_P7xu2fc,6.166666666666667,3.3333333333333335,4.833333333333333,3.8333333333333335,3.1666666666666665,1.1666666666666667,2.0,fem
fCeIH4at49g,3.8333333333333335,4.5,2.3333333333333335,2.5,2.8333333333333335,1.0,1.5,mix
fD6rEoh-tPo,4.5,1.6666666666666667,3.8333333333333335,3.1666666666666665,2.3333333333333335,1.0,2.0,fem
fM1ARuVwYT4,3.5,2.6666666666666665,2.8333333333333335,2.8333333333333335,4.833333333333333,3.6666666666666665,3.5,masc
fV42vrfFvNs,5.833333333333333,3.6666666666666665,4.666666666666667,4.666666666666667,3.3333333333333335,1.1666666666666667,3.3333333333333335,mix
fd-TEgqVsXY,5.0,4.166666666666667,3.5,1.8333333333333333,4.833333333333333,3.0,3.3333333333333335,masc
feHcsAdEcbI,5.0,5.333333333333333,3.3333333333333335,1.8333333333333333,5.833333333333333,3.5,3.3333333333333335,masc
ffMiaRJmVio,6.0,4.666666666666667,2.5,2.1666666666666665,3.6666666666666665,1.0,2.0,mix
fg8ZTdpuV0I,6.0,4.5,3.1666666666666665,1.6666666666666667,4.833333333333333,1.0,2.6666666666666665,mix
fkd9m4Lc9W8,3.8333333333333335,2.5,3.1666666666666665,1.5,5.5,4.333333333333333,4.0,mix
flaRc0J0BwM,5.833333333333333,4.166666666666667,5.333333333333333,4.666666666666667,3.8333333333333335,1.1666666666666667,4.0,fem
fzr246eEV-E,4.166666666666667,2.3333333333333335,2.0,1.0,4.0,1.0,2.5,mix
g0DI5tPiPPM,4.333333333333333,3.0,4.5,3.8333333333333335,4.0,1.5,3.5,fem
gZwHQ9CGyJY,5.666666666666667,5.833333333333333,3.8333333333333335,1.5,6.0,2.5,3.3333333333333335,masc
hAiBmTJhhJs,4.5,2.8333333333333335,2.8333333333333335,3.5,3.1666666666666665,1.0,4.0,mix
hEIrqBhIbmk,5.5,2.8333333333333335,2.3333333333333335,2.1666666666666665,4.0,1.1666666666666667,3.3333333333333335,masc
hFcYHGRWPCY,5.833333333333333,4.166666666666667,4.833333333333333,5.0,5.666666666666667,1.0,5.5,mix
hNEvIimRhe8,5.166666666666667,3.0,2.6666666666666665,1.8333333333333333,5.333333333333333,2.3333333333333335,3.3333333333333335,masc
hS3bS7GksVk,5.0,4.0,2.5,2.5,4.833333333333333,1.3333333333333333,3.0,masc
hgORULxqBqU,5.0,3.0,3.6666666666666665,4.0,3.5,1.0,3.6666666666666665,mix
hrpsvMHAkDI,4.5,4.5,2.6666666666666665,2.0,3.8333333333333335,2.0,2.5,masc
htMLdB-qYr0,4.333333333333333,2.5,3.0,3.0,3.5,1.8333333333333333,2.6666666666666665,mix
hxpeslOcIIA,5.666666666666667,2.0,5.5,3.0,3.0,1.0,2.5,fem
i7zsJj3XgBc,5.333333333333333,5.0,3.8333333333333335,2.6666666666666665,4.0,1.0,2.3333333333333335,mix
iAdS053L7L0,4.0,4.166666666666667,2.3333333333333335,1.6666666666666667,5.0,3.0,3.0,masc
iQF1XSOxHcs,4.666666666666667,4.833333333333333,2.3333333333333335,1.8333333333333333,4.5,1.8333333333333333,3.0,mix
ijHYsEGGRRY,3.8333333333333335,3.5,2.3333333333333335,1.8333333333333333,4.5,2.0,3.0,mix
ipvWSzXXN14,4.833333333333333,3.8333333333333335,4.833333333333333,3.8333333333333335,3.5,1.3333333333333333,3.0,fem
isykm48MUPM,3.5,2.1666666666666665,2.6666666666666665,1.3333333333333333,4.166666666666667,3.5,2.5,masc
iwMf1aU3h2Q,5.0,3.0,3.8333333333333335,2.5,5.166666666666667,2.5,4.166666666666667,fem
ixaVqD1Yzls,4.0,2.1666666666666665,2.3333333333333335,2.0,4.666666666666667,3.1666666666666665,3.0,masc
izuCJwPgG-Q,5.666666666666667,3.8333333333333335,4.166666666666667,3.5,4.333333333333333,1.0,4.0,mix
jBIWrAAq-3Q,3.0,2.1666666666666665,1.5,2.3333333333333335,5.166666666666667,5.333333333333333,4.166666666666667,masc
jEtrbjHaZc8,3.6666666666666665,2.6666666666666665,2.1666666666666665,1.5,5.5,3.8333333333333335,4.333333333333333,masc
jJc3CUlCiOo,4.333333333333333,4.666666666666667,2.8333333333333335,2.5,4.833333333333333,2.1666666666666665,2.5,masc
jNW2XxPUDqc,5.833333333333333,3.8333333333333335,3.8333333333333335,2.1666666666666665,4.0,2.3333333333333335,3.0,fem
jYnVugDxErs,5.166666666666667,3.3333333333333335,4.333333333333333,2.6666666666666665,4.5,1.3333333333333333,3.3333333333333335,mix
j_4_Bw7FbR4,5.5,2.3333333333333335,5.0,4.166666666666667,2.6666666666666665,1.0,2.8333333333333335,fem
jg35mmYzh3I,5.0,3.3333333333333335,3.8333333333333335,2.8333333333333335,4.0,1.3333333333333333,3.5,mix
jk0uhPvBnaI,5.0,3.3333333333333335,3.3333333333333335,2.3333333333333335,4.166666666666667,1.3333333333333333,3.1666666666666665,masc
jltRPLHjR0o,3.1666666666666665,2.1666666666666665,2.3333333333333335,1.6666666666666667,3.6666666666666665,1.6666666666666667,2.5,mix
k0q5zWesa1k,5.166666666666667,3.0,3.8333333333333335,3.5,1.6666666666666667,1.0,3.0,fem
k8oFPfgOkzI,3.8333333333333335,1.6666666666666667,1.5,1.3333333333333333,4.166666666666667,2.5,2.6666666666666665,masc
kFkIC-XjFp0,4.909090909090909,4.454545454545454,3.8181818181818183,3.3636363636363638,3.6363636363636362,1.0909090909090908,1.9090909090909092,fem
kJUOvHAZmVk,4.333333333333333,3.6666666666666665,3.1666666666666665,1.6666666666666667,6.166666666666667,3.1666666666666665,3.3333333333333335,masc
kL9qia-G10g,3.3333333333333335,4.333333333333333,3.0,3.5,2.6666666666666665,1.1666666666666667,3.0,mix
kVGcmBU-GIQ,5.0,4.166666666666667,4.5,3.8333333333333335,4.666666666666667,1.3333333333333333,3.8333333333333335,fem
kb4Ga1tD3nk,2.8333333333333335,2.3333333333333335,1.8333333333333333,1.0,5.833333333333333,3.6666666666666665,4.333333333333333,masc
khGyyJuLSgU,4.666666666666667,2.1666666666666665,4.5,4.0,2.6666666666666665,1.0,2.3333333333333335,fem
l0DF8slvlls,5.666666666666667,3.0,4.333333333333333,3.0,3.5,1.0,2.5,mix
l4ipP3XnpDA,5.0,2.6666666666666665,5.0,5.666666666666667,3.1666666666666665,1.0,2.6666666666666665,fem
lH9eT078eJc,5.833333333333333,4.833333333333333,4.5,2.8333333333333335,4.5,1.1666666666666667,3.0,fem
lHmmtj8270k,4.428571428571429,2.857142857142857,4.142857142857143,4.0,2.857142857142857,1.1428571428571428,2.2857142857142856,fem
lKvRSLtbfrI,4.666666666666667,5.166666666666667,2.8333333333333335,3.3333333333333335,6.0,3.5,3.0,masc
lXEc9Oueszg,5.166666666666667,3.6666666666666665,3.5,3.0,4.0,1.3333333333333333,3.5,masc
laOxJUcIOdE,4.833333333333333,4.666666666666667,2.1666666666666665,1.3333333333333333,4.833333333333333,2.3333333333333335,3.1666666666666665,masc
lk2g6a0eS88,4.5,3.1666666666666665,2.6666666666666665,1.6666666666666667,3.6666666666666665,1.0,2.0,mix
lo68aakVEpc,4.333333333333333,2.1666666666666665,2.0,1.3333333333333333,6.0,1.0,3.3333333333333335,masc
lxHh_AJ0-jE,2.1666666666666665,2.0,1.1666666666666667,1.3333333333333333,3.8333333333333335,4.0,2.6666666666666665,masc
m12mtTl6eMc,3.8333333333333335,2.3333333333333335,3.3333333333333335,3.0,2.0,1.1666666666666667,2.1666666666666665,fem
m2fzOo3-Lq4,4.5,3.3333333333333335,2.5,2.5,4.0,1.1666666666666667,2.5,mix
mCexl35l7BQ,5.166666666666667,2.6666666666666665,3.8333333333333335,4.666666666666667,3.1666666666666665,1.3333333333333333,2.5,fem
mKBujFF2txY,3.8333333333333335,1.8333333333333333,2.3333333333333335,2.0,3.8333333333333335,1.1666666666666667,2.3333333333333335,masc
mMR_LTavLq4,5.0,3.8333333333333335,2.0,1.0,4.833333333333333,1.3333333333333333,2.8333333333333335,masc
mO1kljD_Aa4,4.666666666666667,4.5,3.5,2.8333333333333335,3.0,1.0,2.6666666666666665,mix
mPCh3D21qZE,4.0,2.2,2.8,1.8,4.4,1.4,4.4,masc
m_ILlDydHwk,3.8333333333333335,2.8333333333333335,2.5,2.1666666666666665,4.0,1.6666666666666667,3.3333333333333335,mix
mae-_KQhQ60,5.166666666666667,4.0,4.5,3.6666666666666665,3.6666666666666665,1.1666666666666667,2.3333333333333335,fem
mkap8fCTUKs,4.833333333333333,2.8333333333333335,3.1666666666666665,3.1666666666666665,2.8333333333333335,1.3333333333333333,2.8333333333333335,mix
mo3JXjRkl54,5.833333333333333,2.6666666666666665,3.0,3.0,5.0,1.1666666666666667,3.5,mix
mt9b5uwiq-w,3.6666666666666665,3.8333333333333335,2.3333333333333335,2.0,3.8333333333333335,2.3333333333333335,2.8333333333333335,mix
my2MceeTLxc,4.833333333333333,2.8333333333333335,4.0,2.6666666666666665,4.333333333333333,1.0,4.0,fem
n1YdT9RHvwU,4.666666666666667,2.5,4.166666666666667,2.3333333333333335,4.166666666666667,1.3333333333333333,2.5,fem
n2SA7dZQWyU,5.666666666666667,5.166666666666667,3.8333333333333335,3.0,4.333333333333333,1.1666666666666667,2.3333333333333335,mix
n33_dTKSLTo,5.666666666666667,2.3333333333333335,3.5,4.166666666666667,5.0,1.0,6.0,masc
nAX5Ib3h0bU,3.6666666666666665,2.5,2.1666666666666665,2.1666666666666665,4.333333333333333,2.1666666666666665,4.0,mix
nP-zU9Bn560,4.833333333333333,2.5,4.333333333333333,2.6666666666666665,2.6666666666666665,1.6666666666666667,3.0,fem
nbUOQ6gAudo,5.0,4.5,2.6666666666666665,2.0,4.833333333333333,2.5,2.8333333333333335,mix
ndzo2ZIWfiQ,5.666666666666667,2.6666666666666665,4.666666666666667,3.3333333333333335,4.333333333333333,1.5,3.3333333333333335,fem
oBedP34gnXw,4.571428571428571,3.0,2.0,2.2857142857142856,4.285714285714286,1.5714285714285714,3.4285714285714284,masc
oRr55oLW8Y8,5.333333333333333,4.5,4.166666666666667,3.1666666666666665,4.0,1.6666666666666667,2.8333333333333335,mix
oS3DzyBVp1s,4.666666666666667,3.1666666666666665,4.166666666666667,2.3333333333333335,4.0,1.1666666666666667,3.5,fem
oWFVKWZxhJU,6.0,4.833333333333333,3.6666666666666665,2.0,4.833333333333333,1.5,1.5,fem
oXkPfK4qEHQ,5.666666666666667,3.5,5.0,4.666666666666667,3.6666666666666665,1.0,3.1666666666666665,fem
odLNWTZGSyg,5.166666666666667,3.6666666666666665,4.0,2.6666666666666665,3.6666666666666665,1.0,2.0,fem
pBxyBLjr7sM,4.833333333333333,5.0,3.1666666666666665,2.3333333333333335,3.8333333333333335,1.0,1.5,fem
pTe7yJS0mqU,3.5,2.5,2.1666666666666665,2.0,3.8333333333333335,1.6666666666666667,3.1666666666666665,masc
p_6ua9LLqy0,6.6,4.8,3.6,3.2,4.2,1.6,4.4,mix
pmDUZFSQPKI,5.0,2.5,4.333333333333333,4.0,2.1666666666666665,1.0,2.0,fem
ptE7EHKWG50,6.166666666666667,4.666666666666667,4.666666666666667,4.0,5.5,1.3333333333333333,4.166666666666667,mix
q1S6UjO6rgQ,4.666666666666667,4.666666666666667,4.166666666666667,3.6666666666666665,4.5,1.6666666666666667,3.8333333333333335,mix
qLI0PnzmYKA,5.0,5.333333333333333,1.8333333333333333,1.3333333333333333,3.8333333333333335,1.3333333333333333,3.0,mix
qMYgXfbpM3E,4.666666666666667,3.6666666666666665,3.5,1.8333333333333333,6.0,2.5,4.333333333333333,mix
qkvhvZQW2rM,5.666666666666667,3.6666666666666665,4.0,3.0,4.333333333333333,1.0,3.5,mix
qqV8wfRzDrA,6.5,4.666666666666667,4.666666666666667,3.3333333333333335,5.0,1.1666666666666667,3.1666666666666665,mix
qymG5taSseY,5.166666666666667,3.1666666666666665,3.0,3.5,3.8333333333333335,1.6666666666666667,3.3333333333333335,fem
r8WRpcfMZ8I,5.833333333333333,2.0,5.333333333333333,2.3333333333333335,3.3333333333333335,1.0,1.3333333333333333,fem
rBnSfDaDVQI,2.5,2.1666666666666665,1.5,1.3333333333333333,4.333333333333333,4.0,2.6666666666666665,masc
rJkc-PV3my0,4.5,3.1666666666666665,3.8333333333333335,3.5,3.5,1.0,3.5,masc
