Happy,Amusing,Beauty,Calm,Energizing,Angry,Triumphant,prolific_id,stimulus_id
2,3,1,2,2,1,2,60d1c82e42c14a1bfe66293c,T6oQFzxk8HU
7,7,6,6,6,1,5,60fb323fd098c157e1e985ae,6sKnzn9diL8
5,4,4,4,4,2,2,5eede63f737c352242d67b5b,ipvWSzXXN14
7,7,1,1,2,1,1,56235e19ed6e5a0011c80a7b,7ZEF-H-Cyno
7,7,2,1,7,1,5,5f0ebcdf13efbf091b37c4b4,CfmWvEX_r7Y
7,6,6,1,7,1,6,5dbcab7226c04c250046cab5,xNGvheoGSrE
2,2,1,1,5,1,2,56235e19ed6e5a0011c80a7b,UZI85fGTuAM
1,3,1,1,2,1,1,60d1c82e42c14a1bfe66293c,Dvcp5sr5AcA
1,3,1,1,2,1,1,60d1c82e42c14a1bfe66293c,W8z5glKz39Y
1,2,1,1,5,7,7,5f0ebcdf13efbf091b37c4b4,6UKj4It_B44
4,4,4,3,5,4,5,5eede63f737c352242d67b5b,JGR4ryWa8u0
7,7,1,1,6,4,5,5f0ebcdf13efbf091b37c4b4,sy-d6oJXqdE
7,3,6,2,6,1,4,582ecbacc2e1310001685463,S2JB2aZDdgg
5,4,6,6,3,1,4,5f0ebcdf13efbf091b37c4b4,E8GschBoKMA
6,4,1,3,6,1,5,615f4485ee8fcad69ef8d38b,2dgTRykXw1E
5,2,1,1,3,1,1,56235e19ed6e5a0011c80a7b,3cZMIJq5gis
4,5,1,1,3,2,4,5f0ebcdf13efbf091b37c4b4,DHd-9Cx6fpc
5,6,4,3,4,1,1,615f4485ee8fcad69ef8d38b,fCeIH4at49g
6,4,7,4,5,1,3,5f0ebcdf13efbf091b37c4b4,VIqv8YRVDuY
6,3,5,3,5,1,5,57c426fa9fe51d00012391f1,qkvhvZQW2rM
4,3,3,3,4,3,3,5c79211f477abb00168f7f72,nNjnT7tHIwA
4,3,1,1,6,4,3,5f0ebcdf13efbf091b37c4b4,Zl-50U1tsBM
5,2,4,4,3,1,3,6019f8c5abe00c1fd54f19d3,mae-_KQhQ60
7,7,5,1,7,1,1,5dbcab7226c04c250046cab5,9lIP11Pbu10
6,2,6,5,1,1,1,5fbf5bb18fabf61b61f88006,ebUStbjgKXE
6,7,3,1,7,4,4,582ecbacc2e1310001685463,gZwHQ9CGyJY
6,7,3,1,7,4,4,582ecbacc2e1310001685463,33BwTrRpbR0
7,4,4,2,3,1,6,5dbcab7226c04c250046cab5,-BaTPbE0Gdo
3,1,1,1,2,1,1,5f0ebcdf13efbf091b37c4b4,cYszuGaptkk
3,4,1,1,2,1,1,5f0ebcdf13efbf091b37c4b4,2-m3SEGs0kM
5,3,3,2,6,4,4,5ea7e6404920c71db37018f8,rKe2vkFIUbY
5,2,1,1,7,2,2,5ea7e6404920c71db37018f8,ZoRBJa773Rk
7,2,1,2,3,1,1,5ea7e6404920c71db37018f8,yVNl_oSo7bI
6,6,1,3,1,1,1,5ea7e6404920c71db37018f8,YlE0pteWuR8
7,6,1,2,2,1,1,5ea7e6404920c71db37018f8,2-m3SEGs0kM
3,3,1,1,6,6,2,615f4485ee8fcad69ef8d38b,rBnSfDaDVQI
6,2,6,3,2,1,3,56235e19ed6e5a0011c80a7b,7I-gYw0HVvU
2,5,1,2,5,5,4,615f4485ee8fcad69ef8d38b,3BMd4oMNAFg
6,5,6,6,4,1,4,60fb323fd098c157e1e985ae,fV42vrfFvNs
2,3,1,2,2,1,2,60d1c82e42c14a1bfe66293c,q1S6UjO6rgQ
6,4,1,2,6,1,7,615f4485ee8fcad69ef8d38b,Or8zUkmZGNc
1,1,1,1,3,7,1,56235e19ed6e5a0011c80a7b,Uyp8N1f5Hrg
5,7,3,6,4,1,3,5bd4f33c4b4f9e0001130cc5,7ZEF-H-Cyno
6,7,1,1,6,2,2,615f4485ee8fcad69ef8d38b,nK6NbqIMsJI
5,6,2,1,6,6,6,5f0ebcdf13efbf091b37c4b4,BohuEtYqfOA
7,7,5,1,7,1,5,5f0ebcdf13efbf091b37c4b4,4ih5OAZKZQA
4,3,4,3,5,4,4,5eede63f737c352242d67b5b,GHLDC7lorFk
4,4,3,2,6,5,4,60fb323fd098c157e1e985ae,LnsUJ5qlJi4
5,3,4,4,3,1,2,6019f8c5abe00c1fd54f19d3,E-7oPgt5dn8
7,4,4,6,5,1,5,5bd4f33c4b4f9e0001130cc5,LEmyGcnBMms
4,3,3,3,5,3,3,5eede63f737c352242d67b5b,htMLdB-qYr0
1,3,1,1,2,1,1,60d1c82e42c14a1bfe66293c,bKK1XQg2Y9o
6,5,5,3,5,1,4,5cab5974785bb400176d3380,yxkQMmtVeG8
5,4,1,2,1,1,2,5f0ebcdf13efbf091b37c4b4,_KXsBwbeaSY
6,2,3,4,4,1,2,5dbcab7226c04c250046cab5,vFlpklOfoaI
3,2,3,2,5,4,6,5cab5974785bb400176d3380,ocMZASGjbhg
5,5,3,2,6,5,6,60fb323fd098c157e1e985ae,Z3JQHGaRQ7I
5,3,3,2,7,5,7,582ecbacc2e1310001685463,jEtrbjHaZc8
7,7,6,5,6,1,5,6019f8c5abe00c1fd54f19d3,bbbGSR6NAo8
2,1,1,1,1,1,1,5f0ebcdf13efbf091b37c4b4,02qnqWCCdaI
7,7,2,2,3,1,1,615f4485ee8fcad69ef8d38b,i7zsJj3XgBc
7,6,6,7,6,1,5,6019f8c5abe00c1fd54f19d3,i7zsJj3XgBc
2,2,1,1,3,1,2,60d1c82e42c14a1bfe66293c,9IDLZyqx-60
5,5,1,1,2,1,3,5f0ebcdf13efbf091b37c4b4,nK6NbqIMsJI
5,5,2,2,3,1,1,5ea7e6404920c71db37018f8,YwJMELJf754
4,1,1,1,6,1,1,5ea7e6404920c71db37018f8,e18J2Z18Na4
5,2,5,4,5,1,4,57c426fa9fe51d00012391f1,_XU5qHsC4Aw
6,6,4,2,3,2,2,5cab5974785bb400176d3380,HWp1y2cHrgo
3,3,2,2,3,1,2,60d1c82e42c14a1bfe66293c,HWp1y2cHrgo
4,2,2,3,4,2,2,60fb323fd098c157e1e985ae,LYVEt97fWLM
7,7,1,1,3,1,1,56235e19ed6e5a0011c80a7b,qLI0PnzmYKA
4,1,4,4,1,1,5,59664cebaf78da0001a22b4a,hgORULxqBqU
4,1,4,4,1,1,5,59664cebaf78da0001a22b4a,mPCh3D21qZE
6,7,3,1,7,4,4,582ecbacc2e1310001685463,iwMf1aU3h2Q
7,4,6,4,5,2,4,5bd4f33c4b4f9e0001130cc5,iD1Eac2X6A4
6,6,4,3,6,3,6,60fb323fd098c157e1e985ae,rkmGVKQwMOA
5,6,4,1,6,2,4,5cab5974785bb400176d3380,gZwHQ9CGyJY
1,1,1,1,6,3,3,5ea7e6404920c71db37018f8,gcDAsT49EbI
5,2,1,1,4,1,1,56235e19ed6e5a0011c80a7b,hS3bS7GksVk
6,7,1,1,5,1,1,5ea7e6404920c71db37018f8,IBDL15WTewc
7,7,2,1,5,1,2,5ea7e6404920c71db37018f8,KyAoy9PiJEk
6,4,5,6,4,1,3,5c79211f477abb00168f7f72,K1T7llOr_VQ
6,2,1,1,6,1,2,5fbf5bb18fabf61b61f88006,8on6Bja3ymY
3,4,1,2,4,1,2,60d1c82e42c14a1bfe66293c,qLI0PnzmYKA
2,1,2,1,2,1,1,59664cebaf78da0001a22b4a,DOO0-chRLHY
5,5,2,3,3,1,1,615f4485ee8fcad69ef8d38b,87MVxvFBVqo
6,2,4,2,5,1,2,5dbcab7226c04c250046cab5,esX6Xb_7WyM
4,4,2,3,6,3,5,5bd4f33c4b4f9e0001130cc5,_R2heFBQC_8
4,4,3,1,7,7,6,582ecbacc2e1310001685463,kb4Ga1tD3nk
5,5,3,3,5,3,4,5cab5974785bb400176d3380,_R2heFBQC_8
5,6,4,3,5,2,3,60fb323fd098c157e1e985ae,_R2heFBQC_8
5,1,4,5,2,1,3,57c426fa9fe51d00012391f1,ZGYsE6m0YtY
6,6,7,6,6,1,7,6019f8c5abe00c1fd54f19d3,ZGYsE6m0YtY
6,2,1,1,3,1,1,5ea7e6404920c71db37018f8,cYszuGaptkk
5,1,1,6,7,2,2,5ea7e6404920c71db37018f8,Zl-50U1tsBM
3,3,1,3,4,1,3,60d1c82e42c14a1bfe66293c,PowcVq11vCg
6,6,1,1,5,3,1,615f4485ee8fcad69ef8d38b,tqvV2uFPCfs
5,3,5,5,4,1,3,5c79211f477abb00168f7f72,g0DI5tPiPPM
5,3,4,3,3,3,3,5eede63f737c352242d67b5b,iD1Eac2X6A4
7,6,2,1,7,2,1,5dbcab7226c04c250046cab5,oWFVKWZxhJU
1,1,1,1,7,6,2,5fbf5bb18fabf61b61f88006,TjHHKNWKMPE
7,1,7,6,2,1,2,5bd4f33c4b4f9e0001130cc5,rjylcwEXkPU
5,4,4,3,3,1,2,5cab5974785bb400176d3380,TLdsiPBq3IE
7,5,1,1,5,1,2,56235e19ed6e5a0011c80a7b,e7urnfBBh3M
6,6,5,4,5,1,3,60fb323fd098c157e1e985ae,WZr7t3DXYsA
7,4,6,2,5,1,3,582ecbacc2e1310001685463,gtwklqUz1UY
6,6,1,1,5,2,2,615f4485ee8fcad69ef8d38b,vfWn-Kp9-yA
5,1,6,2,5,1,6,57c426fa9fe51d00012391f1,ZNF7nCHCuEo
4,4,2,3,3,1,2,59664cebaf78da0001a22b4a,SlYasXQ36eE
6,5,2,1,6,5,2,5dbcab7226c04c250046cab5,fd-TEgqVsXY
4,3,2,2,3,1,2,60d1c82e42c14a1bfe66293c,9-RTErCdQCY
4,4,4,3,4,1,2,60fb323fd098c157e1e985ae,IBDL15WTewc
5,6,4,3,4,2,4,5cab5974785bb400176d3380,mt9b5uwiq-w
4,3,2,2,3,1,2,60d1c82e42c14a1bfe66293c,hrpsvMHAkDI
2,1,1,1,3,2,2,5f0ebcdf13efbf091b37c4b4,rBnSfDaDVQI
4,4,2,1,7,5,6,5bd4f33c4b4f9e0001130cc5,iAdS053L7L0
6,6,2,1,6,3,4,5dbcab7226c04c250046cab5,Y2zE_9YFstU
6,5,4,5,4,1,3,5c79211f477abb00168f7f72,InjI6hTzBNQ
6,6,1,1,4,1,2,5fbf5bb18fabf61b61f88006,InjI6hTzBNQ
4,6,1,1,4,5,1,615f4485ee8fcad69ef8d38b,swnTr8-F3ic
4,1,3,2,5,3,2,5e394c6546d3c11570e9f25d,n1YdT9RHvwU
6,5,5,4,5,1,5,6019f8c5abe00c1fd54f19d3,DX5qdgEvdlc
5,3,5,4,4,1,2,5cab5974785bb400176d3380,CpSWTA48JDQ
5,4,4,4,4,4,5,5eede63f737c352242d67b5b,S6qGevXNPaw
5,3,4,5,3,1,3,5f0ebcdf13efbf091b37c4b4,705VQvekdx8
5,4,4,3,3,1,2,5cab5974785bb400176d3380,_tNKC2D_DK4
4,4,4,4,3,2,3,5eede63f737c352242d67b5b,sbqlihZzH1w
5,4,5,4,5,2,3,5e394c6546d3c11570e9f25d,xP4PYl5twno
6,5,2,1,6,5,4,582ecbacc2e1310001685463,laOxJUcIOdE
3,1,4,2,2,1,2,5e394c6546d3c11570e9f25d,Nvc5N3L3yjA
3,1,1,1,5,6,6,5cab5974785bb400176d3380,aLk1Xh0z7qw
1,1,1,1,6,5,6,615f4485ee8fcad69ef8d38b,Zl-50U1tsBM
6,5,4,4,5,2,2,60fb323fd098c157e1e985ae,ZHYihxwUzbM
3,3,2,2,3,1,2,60d1c82e42c14a1bfe66293c,pdzliNhlqWI
5,5,1,2,5,2,1,5f0ebcdf13efbf091b37c4b4,sS_hpPzuLQ8
1,1,2,1,6,5,6,5cab5974785bb400176d3380,2MFyIarn1mk
5,4,4,4,5,4,4,5c79211f477abb00168f7f72,KUif1Bpvyfk
2,3,1,1,1,5,3,615f4485ee8fcad69ef8d38b,HO-GyyhtDnA
6,6,3,1,3,1,2,5f0ebcdf13efbf091b37c4b4,RKhuCkwN-HQ
5,5,4,3,3,3,3,5eede63f737c352242d67b5b,4Hl1wINuquM
3,4,2,1,6,4,7,57c426fa9fe51d00012391f1,Qrt4cA5Te_Y
7,4,2,1,5,1,1,5bd4f33c4b4f9e0001130cc5,OxNe4IUIVk4
3,3,2,2,3,1,2,60d1c82e42c14a1bfe66293c,VIqv8YRVDuY
7,4,4,6,2,1,3,5bd4f33c4b4f9e0001130cc5,AJKBKR6MPO0
5,5,6,5,6,1,5,6019f8c5abe00c1fd54f19d3,v_nZmNvP9J4
6,2,2,1,5,1,3,5dbcab7226c04c250046cab5,LZm_wAgLSFE
5,4,4,2,5,1,6,57c426fa9fe51d00012391f1,6q8reMr7gNA
2,1,1,1,4,1,1,5fbf5bb18fabf61b61f88006,k8oFPfgOkzI
5,3,5,5,3,1,1,5c79211f477abb00168f7f72,tYjBs906Aw8
6,3,3,1,5,1,2,5dbcab7226c04c250046cab5,r8WRpcfMZ8I
3,1,2,2,1,1,1,5f0ebcdf13efbf091b37c4b4,8x2cXDumjKU
5,5,4,1,4,1,2,5f0ebcdf13efbf091b37c4b4,2g5RT58wvMQ
4,4,1,1,6,4,1,5f0ebcdf13efbf091b37c4b4,HO-GyyhtDnA
2,2,1,1,4,2,2,5ea7e6404920c71db37018f8,6Rg3FFuShGI
6,1,5,4,2,1,2,5ea7e6404920c71db37018f8,pmDUZFSQPKI
1,1,1,1,7,3,2,5ea7e6404920c71db37018f8,lxHh_AJ0-jE
5,1,1,1,7,3,2,5ea7e6404920c71db37018f8,Njz2KfUZ36o
7,7,1,1,6,1,1,5ea7e6404920c71db37018f8,fg8ZTdpuV0I
4,7,1,1,4,1,1,5ea7e6404920c71db37018f8,MzsYGbir9i4
7,2,1,1,5,1,1,5ea7e6404920c71db37018f8,mo3JXjRkl54
6,2,2,1,2,1,1,5ea7e6404920c71db37018f8,d77iqD6bMHM
7,3,3,3,3,1,1,5ea7e6404920c71db37018f8,pdzliNhlqWI
7,2,3,2,2,1,1,5ea7e6404920c71db37018f8,VIqv8YRVDuY
6,6,7,6,6,1,5,6019f8c5abe00c1fd54f19d3,NGgyM6U8HQQ
4,3,2,2,3,1,2,60d1c82e42c14a1bfe66293c,vdWc1qLStAs
4,3,2,2,3,1,2,60d1c82e42c14a1bfe66293c,iAdS053L7L0
4,4,3,1,6,3,7,57c426fa9fe51d00012391f1,CcVTEKOG13o
5,5,4,3,4,4,4,5eede63f737c352242d67b5b,hrpsvMHAkDI
1,1,1,1,1,1,1,59664cebaf78da0001a22b4a,CcVTEKOG13o
6,5,4,1,7,5,5,5d5455f1182ac900014988fd,Y2zE_9YFstU
4,3,3,5,3,1,2,60fb323fd098c157e1e985ae,79j4Qnyb7dg
4,4,1,1,5,4,1,5dbcab7226c04c250046cab5,swnTr8-F3ic
5,5,1,1,6,2,4,615f4485ee8fcad69ef8d38b,DX5qdgEvdlc
4,3,1,1,7,1,4,5fbf5bb18fabf61b61f88006,DX5qdgEvdlc
4,4,4,4,4,1,5,5c79211f477abb00168f7f72,swnTr8-F3ic
5,5,3,1,5,3,3,5cab5974785bb400176d3380,swnTr8-F3ic
6,3,3,1,7,2,6,582ecbacc2e1310001685463,rkmGVKQwMOA
4,2,2,1,6,5,6,5bd4f33c4b4f9e0001130cc5,DX5qdgEvdlc
6,6,4,2,6,2,4,60fb323fd098c157e1e985ae,DX5qdgEvdlc
5,3,3,2,5,3,4,5f11841e41278f0008ec17c1,DX5qdgEvdlc
7,6,6,6,4,1,2,60fb323fd098c157e1e985ae,xfIDBV2R5fw
5,4,4,4,5,1,4,5c79211f477abb00168f7f72,KfDNYin9fDA
5,3,3,2,5,3,4,5f11841e41278f0008ec17c1,DOO0-chRLHY
7,7,1,1,3,2,1,615f4485ee8fcad69ef8d38b,2-m3SEGs0kM
5,3,3,2,6,1,5,582ecbacc2e1310001685463,Mmr-i3_1sFc
5,1,2,6,2,1,2,5bd4f33c4b4f9e0001130cc5,Bqw_nmsQQy4
7,6,2,1,7,1,5,5d5455f1182ac900014988fd,DX5qdgEvdlc
3,3,1,1,3,1,2,60d1c82e42c14a1bfe66293c,Zl-50U1tsBM
7,4,2,6,4,2,5,5bd4f33c4b4f9e0001130cc5,6Pv0_aeYoCE
1,1,1,1,4,3,2,5fbf5bb18fabf61b61f88006,gcDAsT49EbI
5,5,4,4,4,3,3,5eede63f737c352242d67b5b,-o98tc5dDUI
1,1,1,1,6,5,6,615f4485ee8fcad69ef8d38b,pdzliNhlqWI
6,5,4,5,4,1,3,5c79211f477abb00168f7f72,uL3HLM6cWCE
7,2,7,5,2,1,1,56235e19ed6e5a0011c80a7b,pdzliNhlqWI
6,5,4,5,4,1,3,5c79211f477abb00168f7f72,rJkc-PV3my0
7,1,1,6,2,1,1,5bd4f33c4b4f9e0001130cc5,oc3VxkmHMx0
3,2,2,2,5,4,2,5e394c6546d3c11570e9f25d,zaOUWigiEVM
4,4,3,2,4,2,2,60fb323fd098c157e1e985ae,SFDQWY3IQ6A
5,3,4,3,4,2,3,5eede63f737c352242d67b5b,u_cbkgWZaM8
7,2,6,6,1,1,1,56235e19ed6e5a0011c80a7b,VIqv8YRVDuY
6,4,3,1,5,1,1,5dbcab7226c04c250046cab5,9-RTErCdQCY
5,3,2,1,5,1,6,582ecbacc2e1310001685463,lXEc9Oueszg
6,3,4,3,5,1,4,582ecbacc2e1310001685463,oRr55oLW8Y8
4,2,3,3,3,1,2,59664cebaf78da0001a22b4a,ZaWRrNOseg4
6,5,4,4,4,1,2,5e394c6546d3c11570e9f25d,5cU-BzR-fek
5,5,5,3,3,1,3,5cab5974785bb400176d3380,Tk7PvxU93oA
4,1,1,2,2,1,1,59664cebaf78da0001a22b4a,z8xZjjBKZI8
5,3,5,5,4,1,3,5c79211f477abb00168f7f72,ygXt9OPfzEE
4,4,4,4,4,2,4,5eede63f737c352242d67b5b,Rk2yWHQjYJI
4,1,1,1,7,1,1,5fbf5bb18fabf61b61f88006,gtwklqUz1UY
6,5,3,2,6,1,5,582ecbacc2e1310001685463,oBedP34gnXw
1,1,1,2,1,1,1,59664cebaf78da0001a22b4a,oBedP34gnXw
5,4,4,3,5,1,3,5f11841e41278f0008ec17c1,WZr7t3DXYsA
1,1,1,2,1,1,1,59664cebaf78da0001a22b4a,_kGMj1M8ko8
5,4,4,3,5,1,3,5f11841e41278f0008ec17c1,ET8_Ee5cQk4
3,3,2,2,2,1,2,60d1c82e42c14a1bfe66293c,7PXUuEIDJnE
4,4,3,4,4,2,2,5f11841e41278f0008ec17c1,7PXUuEIDJnE
6,3,6,1,2,1,1,56235e19ed6e5a0011c80a7b,gtwklqUz1UY
5,4,4,3,5,3,5,5eede63f737c352242d67b5b,DX5qdgEvdlc
5,3,2,6,2,1,4,59664cebaf78da0001a22b4a,79j4Qnyb7dg
6,2,1,1,7,3,6,5dbcab7226c04c250046cab5,DX5qdgEvdlc
5,2,1,1,3,1,1,5fbf5bb18fabf61b61f88006,zmd44gV9raw
4,4,4,4,3,1,4,59664cebaf78da0001a22b4a,f-CA3IUQAWM
5,4,5,2,5,1,5,57c426fa9fe51d00012391f1,my2MceeTLxc
5,1,3,2,2,1,1,5fbf5bb18fabf61b61f88006,ZNF7nCHCuEo
1,1,1,1,1,1,1,59664cebaf78da0001a22b4a,0YThUgMIgac
3,4,3,5,1,1,1,56235e19ed6e5a0011c80a7b,6NL_inUJ-yE
7,7,6,6,6,1,6,6019f8c5abe00c1fd54f19d3,bkRGPI3N-7k
5,4,4,1,5,1,7,57c426fa9fe51d00012391f1,972oFsnpDmE
7,3,1,1,6,1,5,5dbcab7226c04c250046cab5,lo68aakVEpc
1,1,1,1,1,1,1,59664cebaf78da0001a22b4a,q-7SBSxKxKo
4,3,3,2,6,5,4,582ecbacc2e1310001685463,zabpEcBueg8
1,1,1,1,1,3,1,59664cebaf78da0001a22b4a,6ZhSFjnUvBs
3,3,1,2,3,1,2,60d1c82e42c14a1bfe66293c,cYszuGaptkk
6,4,1,1,3,1,3,5dbcab7226c04c250046cab5,ijHYsEGGRRY
5,5,4,3,5,1,2,5cab5974785bb400176d3380,n2SA7dZQWyU
5,2,1,1,5,1,2,5fbf5bb18fabf61b61f88006,mMR_LTavLq4
6,1,5,5,4,1,2,5e394c6546d3c11570e9f25d,b9mftIxpif0
7,6,6,6,6,1,6,6019f8c5abe00c1fd54f19d3,YOaA1JMpq-0
5,5,3,5,2,1,6,57c426fa9fe51d00012391f1,MbDAn99yLwA
1,1,1,1,6,2,1,5fbf5bb18fabf61b61f88006,Jw4UaI4irBA
5,3,5,3,1,1,1,5cab5974785bb400176d3380,aUOl_DWdEu8
4,4,5,5,3,1,1,5c79211f477abb00168f7f72,esX6Xb_7WyM
4,1,4,2,4,1,3,59664cebaf78da0001a22b4a,RxYisyVBAdI
4,1,2,2,5,4,4,5e394c6546d3c11570e9f25d,cP642WWyWO8
4,3,2,1,5,3,5,5cab5974785bb400176d3380,8on6Bja3ymY
4,4,4,3,3,3,3,5eede63f737c352242d67b5b,cYszuGaptkk
4,1,2,6,1,1,2,5bd4f33c4b4f9e0001130cc5,hAiBmTJhhJs
5,2,5,5,2,1,6,57c426fa9fe51d00012391f1,aBARjvvUJMc
4,4,3,2,6,2,5,60fb323fd098c157e1e985ae,Xh-dQTJAaqE
5,2,1,1,3,1,1,5fbf5bb18fabf61b61f88006,P1TUfuacr-s
3,2,1,1,4,3,1,56235e19ed6e5a0011c80a7b,HO-GyyhtDnA
5,4,3,5,4,1,4,5f11841e41278f0008ec17c1,-Mqc2csT3ZM
5,3,4,4,4,1,3,6019f8c5abe00c1fd54f19d3,oBedP34gnXw
5,3,5,3,3,1,3,5cab5974785bb400176d3380,7PXUuEIDJnE
5,3,2,1,7,5,6,582ecbacc2e1310001685463,zg1nAydNm_A
5,7,4,5,4,1,3,5bd4f33c4b4f9e0001130cc5,InjI6hTzBNQ
6,3,3,1,7,2,6,582ecbacc2e1310001685463,DX5qdgEvdlc
4,1,5,7,1,1,2,57c426fa9fe51d00012391f1,79j4Qnyb7dg
3,4,2,2,3,1,2,60d1c82e42c14a1bfe66293c,2-m3SEGs0kM
6,3,4,4,3,1,3,615f4485ee8fcad69ef8d38b,VIqv8YRVDuY
5,3,4,1,5,2,5,57c426fa9fe51d00012391f1,_ob7euNGFxw
3,1,4,2,5,4,4,5e394c6546d3c11570e9f25d,IdUirgutDgk
6,2,6,5,2,1,2,56235e19ed6e5a0011c80a7b,B4FsikjiUHA
4,1,2,3,3,1,5,5dbcab7226c04c250046cab5,NOpz_7iEGD4
5,2,4,3,6,2,4,60fb323fd098c157e1e985ae,-vSutSWNgLU
5,5,1,2,4,1,2,615f4485ee8fcad69ef8d38b,cYszuGaptkk
5,3,4,3,4,1,5,57c426fa9fe51d00012391f1,mae-_KQhQ60
7,2,2,2,5,1,4,5dbcab7226c04c250046cab5,SeLZVNxsX2w
6,5,7,6,6,1,6,6019f8c5abe00c1fd54f19d3,s-Q4sffZjo8
2,2,1,1,6,1,1,5fbf5bb18fabf61b61f88006,_mWQG-4Sc2U
5,2,2,2,4,1,1,56235e19ed6e5a0011c80a7b,cYszuGaptkk
2,2,2,2,4,5,4,5f11841e41278f0008ec17c1,hsKRQfwRRSI
4,4,2,1,6,6,6,582ecbacc2e1310001685463,0EnNkBfhfa0
2,2,1,1,2,1,2,59664cebaf78da0001a22b4a,Kgdwd6Pqip4
2,3,1,1,3,2,3,60d1c82e42c14a1bfe66293c,HO-GyyhtDnA
6,6,4,2,7,2,4,60fb323fd098c157e1e985ae,EXL8_DhTqNE
1,1,2,1,1,1,1,59664cebaf78da0001a22b4a,bBSU7U9f98w
3,1,3,2,1,1,1,5e394c6546d3c11570e9f25d,tKelI4U_y6Q
5,4,3,2,5,2,5,5f11841e41278f0008ec17c1,qMYgXfbpM3E
6,4,5,4,3,2,2,60fb323fd098c157e1e985ae,t9Cmn8w36LI
4,2,2,1,5,1,1,56235e19ed6e5a0011c80a7b,Zl-50U1tsBM
4,5,4,3,3,2,3,5eede63f737c352242d67b5b,pdzliNhlqWI
7,6,2,1,5,2,2,5dbcab7226c04c250046cab5,M7FLctp7tMk
5,4,3,5,4,1,4,5f11841e41278f0008ec17c1,vdWc1qLStAs
5,3,4,5,3,1,1,5c79211f477abb00168f7f72,Z8klTI0cAiA
4,1,2,5,4,3,4,5bd4f33c4b4f9e0001130cc5,8lAb35KuYVw
3,1,2,2,3,1,3,5e394c6546d3c11570e9f25d,Y2Skw39jGlQ
7,3,7,2,5,1,5,582ecbacc2e1310001685463,cyc4PdMrf2k
5,6,1,1,2,1,1,56235e19ed6e5a0011c80a7b,2-m3SEGs0kM
5,2,4,1,6,2,6,57c426fa9fe51d00012391f1,5P9kXntCLPw
6,6,4,5,4,1,2,60fb323fd098c157e1e985ae,2-m3SEGs0kM
2,1,6,7,1,1,2,5fbf5bb18fabf61b61f88006,GNLdz_GH8fs
1,1,1,1,1,2,1,59664cebaf78da0001a22b4a,gXO6upZqhNc
4,3,4,3,5,5,4,5eede63f737c352242d67b5b,Zl-50U1tsBM
7,5,7,6,6,1,6,6019f8c5abe00c1fd54f19d3,ta_v_mzbMTg
7,1,4,3,3,1,4,5dbcab7226c04c250046cab5,J1jTgT6DVfs
2,3,2,1,5,6,5,5cab5974785bb400176d3380,jEtrbjHaZc8
3,1,4,2,2,5,2,5e394c6546d3c11570e9f25d,XcdNtsFiLi4
4,4,4,5,5,2,4,5f11841e41278f0008ec17c1,tNru1d6XMuY
2,3,2,1,4,1,1,60183476ad6cff03e6cfe62a,fCeIH4at49g
1,1,1,1,1,2,1,59664cebaf78da0001a22b4a,HO-GyyhtDnA
5,5,5,2,4,1,6,57c426fa9fe51d00012391f1,lk2g6a0eS88
5,4,5,6,3,1,1,5c79211f477abb00168f7f72,z3Rub01-9J0
4,4,4,4,3,2,2,5eede63f737c352242d67b5b,VIqv8YRVDuY
5,4,4,5,2,1,1,60fb323fd098c157e1e985ae,VIqv8YRVDuY
5,5,1,1,2,1,2,5fbf5bb18fabf61b61f88006,11tm3fB0E2g
5,5,1,1,5,4,3,5dbcab7226c04c250046cab5,06_OXzp1jh0
3,1,2,3,6,4,4,5bd4f33c4b4f9e0001130cc5,Zl-50U1tsBM
2,1,5,4,4,3,6,5cab5974785bb400176d3380,lHCfrK-nIQU
6,1,6,5,4,3,3,5e394c6546d3c11570e9f25d,txLhZT3RoNk
3,2,2,2,2,1,1,59664cebaf78da0001a22b4a,2-m3SEGs0kM
5,5,4,3,6,1,6,60183476ad6cff03e6cfe62a,xbTNEkONzCo
7,5,7,2,7,1,5,5ea026ebbc5a78011ea73ffb,sv3SUIunbL0
5,6,6,5,5,2,5,60fb323fd098c157e1e985ae,cYszuGaptkk
5,4,4,4,5,2,4,5f11841e41278f0008ec17c1,wdLvKel9Cbo
6,6,2,1,3,1,1,5dbcab7226c04c250046cab5,2-m3SEGs0kM
6,5,3,7,2,1,2,5bd4f33c4b4f9e0001130cc5,pdzliNhlqWI
5,3,4,3,3,1,2,5cab5974785bb400176d3380,x75PlcuAiNc
6,3,7,3,5,1,5,582ecbacc2e1310001685463,2LZjLBipdfI
1,1,1,1,2,1,1,59664cebaf78da0001a22b4a,Zl-50U1tsBM
5,1,1,2,2,3,2,5e394c6546d3c11570e9f25d,d-jNkcovWPc
4,1,3,1,2,1,1,5fbf5bb18fabf61b61f88006,2KH0C36fKkk
4,3,6,4,5,1,6,6019f8c5abe00c1fd54f19d3,xW_3jja6hFQ
4,3,3,2,4,1,4,5f11841e41278f0008ec17c1,b87r9x2ukUg
3,2,3,3,2,1,1,59664cebaf78da0001a22b4a,VIqv8YRVDuY
3,1,1,1,6,5,6,5bd4f33c4b4f9e0001130cc5,HO-GyyhtDnA
4,3,2,3,2,1,3,5d29c671bc573b00165c9014,l0DF8slvlls
4,4,3,2,6,4,3,60fb323fd098c157e1e985ae,Zl-50U1tsBM
